ContractID,ContractType,Department,VendorID,ContractValue,PaymentTerms,Payment_Method,TransactionDate,IsFraud
12,Services,Engineering,v4,77060.05,Net 45,Credit Card,2023-02-25,false
13,Construction,Airport,v5,53236.91,Net 60,Bank Transfer,2023-10-18,true
14,Services,Airport,v1,76693.73,Net 30,Credit Card,2023-10-06,true
15,Construction,Airport,v3,51880.81,Net 60,Credit Card,2023-02-02,false
16,Supply,Port,v2,45047.84,Net 60,PayPal,2023-04-28,false
17,Services,Public Works,v1,39088.69,Net 60,PayPal,2023-01-29,false
18,Construction,Airport,v2,31423.36,Net 60,Credit Card,2023-10-05,true
19,Supply,Engineering,v4,53618.82,Net 45,PayPal,2023-03-02,true
20,Maintenance,Public Works,v4,81657.77,Net 45,PayPal,2023-06-14,false
21,Services,Engineering,v4,98679.22,Net 45,Credit Card,2023-05-27,true
22,Services,Bridge and Highway,v1,94666.78,Net 60,Credit Card,2023-10-15,false
23,Services,Port,v1,37131.84,Net 45,Credit Card,2023-05-24,false
24,Services,Port,v2,12098.18,Net 60,PayPal,2023-03-17,false
25,Services,Public Works,v5,23925.56,Net 45,Bank Transfer,2023-08-27,false
26,Supply,Transportation,v1,50896.69,Net 45,Credit Card,2022-11-12,true
27,Services,Engineering,v1,49292.71,Net 60,Bank Transfer,2023-02-14,false
28,Maintenance,Airport,v5,97355.3,Net 45,PayPal,2023-10-11,false
29,Supply,Bridge and Highway,v3,42517.55,Net 45,Credit Card,2023-02-05,false
30,Services,Port,v1,39665.88,Net 60,PayPal,2023-05-17,true
31,Construction,Engineering,v3,86451.4,Net 45,PayPal,2022-12-20,true
32,Services,Airport,v5,22951.13,Net 60,Bank Transfer,2023-02-13,true
33,Maintenance,Port,v4,74277.32,Net 30,Bank Transfer,2023-10-02,true
34,Supply,Transportation,v1,49423.1,Net 45,Credit Card,2023-09-17,false
35,Supply,Bridge and Highway,v5,81666.11,Net 60,Credit Card,2023-06-13,false
36,Services,Public Works,v2,40707.27,Net 45,PayPal,2023-04-25,true
37,Construction,Port,v2,87686.25,Net 45,Bank Transfer,2023-10-02,true
38,Supply,Transportation,v2,57534.0,Net 60,PayPal,2023-02-25,false
39,Supply,Bridge and Highway,v5,12995.96,Net 30,Bank Transfer,2023-02-08,true
40,Construction,Airport,v4,14700.73,Net 60,Credit Card,2023-02-13,true
41,Construction,Airport,v2,32321.19,Net 60,Credit Card,2023-03-23,false
42,Supply,Airport,v4,24904.5,Net 45,PayPal,2023-07-15,false
43,Construction,Transportation,v1,93352.99,Net 30,Bank Transfer,2023-09-14,true
44,Construction,Transportation,v2,35632.4,Net 45,PayPal,2023-10-26,false
45,Supply,Transportation,v3,82781.03,Net 30,PayPal,2023-04-29,true
46,Construction,Airport,v3,49431.91,Net 30,Credit Card,2023-01-07,false
47,Supply,Bridge and Highway,v4,57828.67,Net 45,PayPal,2023-05-23,false
48,Supply,Transportation,v2,14111.35,Net 30,Credit Card,2023-02-18,false
49,Maintenance,Transportation,v3,58401.63,Net 60,Credit Card,2023-01-05,false
50,Supply,Port,v1,99863.1,Net 60,Bank Transfer,2023-05-12,false
51,Services,Transportation,v1,25649.75,Net 30,Bank Transfer,2023-05-23,true
52,Maintenance,Public Works,v5,98814.05,Net 45,PayPal,2023-08-25,true
53,Services,Airport,v4,42511.69,Net 30,Credit Card,2023-03-14,true
54,Services,Airport,v5,25807.24,Net 45,PayPal,2023-10-16,false
55,Construction,Public Works,v1,53264.23,Net 30,Bank Transfer,2023-08-14,false
56,Services,Airport,v4,39036.64,Net 45,Bank Transfer,2022-10-30,false
57,Supply,Public Works,v3,26699.39,Net 30,Bank Transfer,2023-06-11,true
58,Services,Transportation,v5,37066.84,Net 45,PayPal,2023-10-08,false
59,Services,Airport,v1,60450.86,Net 30,Bank Transfer,2023-08-23,false
60,Supply,Engineering,v5,77996.33,Net 60,PayPal,2023-09-23,true
61,Maintenance,Port,v1,11839.88,Net 60,Bank Transfer,2023-08-27,false
62,Construction,Airport,v4,75682.36,Net 30,Credit Card,2023-10-25,false
63,Supply,Airport,v4,31199.86,Net 60,Credit Card,2023-08-11,true
64,Maintenance,Airport,v4,34066.26,Net 60,Bank Transfer,2023-02-14,false
65,Services,Bridge and Highway,v3,10602.66,Net 60,Bank Transfer,2023-09-20,true
66,Maintenance,Port,v2,90833.1,Net 60,Bank Transfer,2022-11-02,false
67,Construction,Bridge and Highway,v3,67926.84,Net 60,Bank Transfer,2023-07-25,false
68,Construction,Port,v3,76396.25,Net 30,Credit Card,2023-09-27,true
69,Construction,Bridge and Highway,v4,81738.66,Net 45,Bank Transfer,2023-08-02,false
70,Supply,Port,v4,18427.84,Net 45,Credit Card,2023-04-10,true
71,Services,Port,v4,25571.74,Net 30,PayPal,2023-05-07,false
72,Construction,Public Works,v2,16656.67,Net 30,Credit Card,2022-12-17,true
73,Services,Airport,v2,70171.61,Net 60,Credit Card,2023-08-09,false
74,Construction,Port,v2,20497.63,Net 60,PayPal,2023-01-26,false
75,Services,Airport,v5,31277.75,Net 45,Bank Transfer,2023-06-24,true
76,Maintenance,Public Works,v2,80896.09,Net 30,Bank Transfer,2023-02-04,false
77,Construction,Bridge and Highway,v4,47889.74,Net 60,PayPal,2023-10-12,false
78,Construction,Public Works,v3,69042.93,Net 30,PayPal,2023-07-13,true
79,Construction,Bridge and Highway,v2,28429.59,Net 60,Credit Card,2022-11-21,true
80,Maintenance,Port,v4,83540.81,Net 45,Bank Transfer,2023-10-26,true
81,Construction,Public Works,v4,54435.59,Net 60,Bank Transfer,2023-09-23,true
82,Construction,Transportation,v2,77743.16,Net 30,Bank Transfer,2023-07-23,false
83,Construction,Transportation,v1,32663.37,Net 60,Bank Transfer,2022-12-22,true
84,Maintenance,Bridge and Highway,v5,97687.15,Net 30,Bank Transfer,2023-03-09,false
85,Supply,Airport,v4,90767.26,Net 30,Bank Transfer,2023-05-11,true
86,Services,Engineering,v4,35129.05,Net 30,Credit Card,2023-04-04,true
87,Maintenance,Port,v2,10593.44,Net 45,Bank Transfer,2023-04-28,true
88,Services,Public Works,v1,42552.33,Net 60,Credit Card,2023-05-28,true
89,Maintenance,Airport,v3,81910.03,Net 30,Credit Card,2023-10-09,false
90,Construction,Airport,v2,29607.87,Net 30,Credit Card,2023-05-22,false
91,Construction,Engineering,v1,57176.92,Net 45,Credit Card,2023-01-23,false
92,Supply,Public Works,v1,52214.77,Net 30,Bank Transfer,2023-04-06,false
93,Maintenance,Port,v2,39850.37,Net 30,Bank Transfer,2023-04-17,false
94,Construction,Bridge and Highway,v5,36250.7,Net 60,PayPal,2023-04-25,true
95,Supply,Public Works,v5,72997.56,Net 30,PayPal,2022-11-27,false
96,Maintenance,Bridge and Highway,v1,33434.08,Net 60,Credit Card,2023-01-24,true
97,Services,Engineering,v4,31812.06,Net 45,Bank Transfer,2022-12-03,true
98,Services,Public Works,v3,34919.47,Net 60,PayPal,2023-09-11,true
99,Services,Port,v2,30701.27,Net 30,Bank Transfer,2023-09-14,true
100,Services,Transportation,v1,97427.51,Net 60,Bank Transfer,2023-10-15,false
101,Construction,Engineering,v3,19397.35,Net 30,Credit Card,2023-04-14,true
102,Supply,Airport,v4,77357.19,Net 45,PayPal,2023-04-24,true
103,Maintenance,Airport,v1,88056.27,Net 60,Bank Transfer,2023-06-21,false
104,Supply,Transportation,v1,26278.1,Net 60,Credit Card,2023-05-14,true
105,Construction,Engineering,v3,54496.39,Net 60,Credit Card,2023-06-05,false
106,Supply,Engineering,v5,29430.09,Net 60,PayPal,2023-07-16,false
107,Maintenance,Engineering,v2,27638.73,Net 60,Bank Transfer,2023-07-06,false
108,Services,Public Works,v3,94819.68,Net 45,Credit Card,2023-06-28,true
109,Supply,Airport,v3,26739.03,Net 60,Bank Transfer,2022-10-31,false
110,Services,Transportation,v4,36022.36,Net 60,Credit Card,2023-08-01,true
111,Construction,Engineering,v3,32422.65,Net 60,PayPal,2023-02-26,false
112,Construction,Airport,v4,37925.96,Net 45,Credit Card,2023-02-10,true
113,Supply,Port,v4,48804.21,Net 30,Credit Card,2023-09-10,true
114,Maintenance,Bridge and Highway,v2,98985.57,Net 60,Credit Card,2023-03-09,true
115,Maintenance,Public Works,v5,98632.79,Net 45,Bank Transfer,2023-03-24,false
116,Supply,Bridge and Highway,v5,12747.4,Net 60,Credit Card,2022-11-10,true
117,Supply,Airport,v4,26501.65,Net 45,Bank Transfer,2023-07-28,true
118,Services,Bridge and Highway,v2,92668.94,Net 30,Credit Card,2023-05-24,true
119,Services,Airport,v1,65991.63,Net 45,Bank Transfer,2023-08-27,true
120,Maintenance,Port,v4,45497.0,Net 45,Credit Card,2023-03-30,false
121,Construction,Public Works,v2,50980.78,Net 30,Bank Transfer,2023-04-07,true
122,Services,Engineering,v1,84389.92,Net 60,Credit Card,2023-08-03,false
123,Maintenance,Public Works,v4,73920.04,Net 60,PayPal,2023-03-29,true
124,Maintenance,Engineering,v4,54769.9,Net 60,PayPal,2023-10-02,true
125,Supply,Engineering,v4,59800.29,Net 45,Bank Transfer,2023-03-17,true
126,Services,Bridge and Highway,v3,43653.78,Net 60,Bank Transfer,2023-07-26,true
127,Construction,Transportation,v2,73655.75,Net 60,Credit Card,2023-05-17,true
128,Maintenance,Airport,v5,66491.72,Net 60,PayPal,2023-03-29,true
129,Supply,Engineering,v2,42931.93,Net 45,PayPal,2023-01-15,false
130,Construction,Transportation,v2,78385.96,Net 30,Credit Card,2023-07-29,true
131,Construction,Transportation,v3,50668.15,Net 30,PayPal,2023-01-19,true
132,Construction,Engineering,v2,11860.77,Net 60,Credit Card,2023-07-26,false
133,Construction,Bridge and Highway,v2,97815.06,Net 30,Credit Card,2023-09-21,true
134,Construction,Public Works,v2,57021.66,Net 30,Bank Transfer,2023-09-30,true
135,Construction,Engineering,v5,38835.81,Net 45,Bank Transfer,2022-12-01,false
136,Services,Public Works,v3,27593.69,Net 45,Credit Card,2023-03-29,true
137,Services,Airport,v1,64222.96,Net 60,Bank Transfer,2023-08-24,true
138,Maintenance,Public Works,v4,74566.12,Net 45,Credit Card,2023-02-23,false
139,Construction,Port,v3,56682.9,Net 30,PayPal,2023-05-23,true
140,Services,Bridge and Highway,v5,83464.18,Net 30,PayPal,2022-12-19,true
141,Maintenance,Transportation,v2,81413.23,Net 45,Bank Transfer,2022-11-18,true
142,Maintenance,Public Works,v1,39579.17,Net 60,Credit Card,2023-04-09,true
143,Maintenance,Port,v1,33207.8,Net 30,Credit Card,2023-04-18,false
144,Services,Engineering,v3,27799.19,Net 60,PayPal,2023-10-08,false
145,Services,Public Works,v5,95845.56,Net 60,Credit Card,2023-08-24,false
146,Construction,Public Works,v1,25431.4,Net 30,PayPal,2023-06-17,true
147,Supply,Port,v3,81406.18,Net 60,PayPal,2023-03-09,false
148,Construction,Engineering,v3,22953.68,Net 45,Bank Transfer,2022-11-12,true
149,Construction,Public Works,v3,29842.75,Net 45,Bank Transfer,2022-11-21,true
150,Construction,Transportation,v1,19554.42,Net 60,Bank Transfer,2023-05-26,true
151,Construction,Port,v2,79889.07,Net 45,Bank Transfer,2023-06-14,true
152,Services,Transportation,v2,97080.99,Net 60,Credit Card,2023-07-11,true
153,Construction,Airport,v2,94869.59,Net 30,Credit Card,2023-06-21,false
154,Maintenance,Transportation,v1,98967.09,Net 45,PayPal,2023-05-20,false
155,Supply,Transportation,v4,45256.03,Net 45,PayPal,2022-12-10,false
156,Construction,Port,v4,53013.33,Net 45,Credit Card,2022-10-30,false
157,Services,Bridge and Highway,v3,28777.09,Net 45,Bank Transfer,2023-06-22,true
158,Supply,Public Works,v2,61606.42,Net 30,Bank Transfer,2022-11-04,false
159,Maintenance,Airport,v2,76200.11,Net 60,Credit Card,2023-02-17,true
160,Supply,Airport,v1,62852.53,Net 60,Bank Transfer,2023-02-04,false
161,Maintenance,Airport,v2,56147.42,Net 45,PayPal,2022-11-26,false
162,Construction,Engineering,v1,43499.21,Net 45,PayPal,2022-12-15,false
163,Construction,Port,v2,99817.94,Net 45,Credit Card,2022-11-14,true
164,Construction,Engineering,v4,97338.33,Net 60,Credit Card,2023-04-07,false
165,Services,Transportation,v3,74555.0,Net 60,PayPal,2023-03-19,true
166,Supply,Airport,v1,46907.23,Net 30,Bank Transfer,2023-06-02,true
167,Construction,Port,v3,10930.51,Net 60,Bank Transfer,2023-02-28,false
168,Maintenance,Public Works,v5,13051.25,Net 45,Credit Card,2023-09-04,true
169,Construction,Bridge and Highway,v5,84534.88,Net 45,PayPal,2023-03-21,false
170,Maintenance,Bridge and Highway,v3,64377.86,Net 60,Credit Card,2023-02-23,true
171,Services,Airport,v3,59793.4,Net 30,Credit Card,2023-03-31,false
172,Construction,Transportation,v4,22930.41,Net 45,PayPal,2023-02-18,false
173,Maintenance,Transportation,v2,15284.72,Net 45,PayPal,2023-04-22,true
174,Supply,Engineering,v1,13499.39,Net 45,Credit Card,2023-10-26,true
175,Construction,Airport,v1,14763.1,Net 60,Credit Card,2023-01-26,false
176,Maintenance,Public Works,v2,23840.57,Net 45,Bank Transfer,2022-12-17,false
177,Maintenance,Transportation,v2,95063.53,Net 30,Credit Card,2023-02-10,true
178,Maintenance,Engineering,v2,80931.25,Net 60,Credit Card,2023-01-08,false
179,Services,Port,v5,74216.66,Net 60,PayPal,2023-06-13,true
180,Maintenance,Bridge and Highway,v2,22446.89,Net 45,PayPal,2023-05-08,false
181,Maintenance,Transportation,v1,63699.12,Net 60,Credit Card,2023-06-12,true
182,Maintenance,Public Works,v2,81613.4,Net 30,Bank Transfer,2023-05-25,false
183,Construction,Transportation,v4,29207.35,Net 45,Credit Card,2023-06-26,true
184,Maintenance,Port,v4,39124.13,Net 45,Credit Card,2023-03-31,false
185,Maintenance,Bridge and Highway,v1,48346.1,Net 45,Bank Transfer,2023-09-04,true
186,Supply,Bridge and Highway,v3,44164.73,Net 60,Bank Transfer,2023-03-18,false
187,Maintenance,Engineering,v2,40274.18,Net 30,Bank Transfer,2023-03-05,true
188,Services,Port,v5,90987.61,Net 45,PayPal,2023-09-27,true
189,Construction,Bridge and Highway,v5,44852.76,Net 30,Bank Transfer,2023-04-01,false
190,Maintenance,Public Works,v4,87860.25,Net 60,PayPal,2023-08-09,false
191,Services,Port,v3,28332.3,Net 45,Credit Card,2023-06-08,false
192,Maintenance,Public Works,v5,83887.09,Net 60,Credit Card,2023-05-04,true
193,Construction,Airport,v3,88773.9,Net 60,Bank Transfer,2022-11-23,true
194,Construction,Public Works,v3,29902.0,Net 30,Bank Transfer,2023-09-21,true
195,Services,Airport,v1,82887.85,Net 30,Bank Transfer,2022-12-03,true
196,Maintenance,Transportation,v2,74095.92,Net 45,Credit Card,2022-12-21,true
197,Services,Engineering,v2,84126.91,Net 45,PayPal,2023-02-27,true
198,Construction,Transportation,v3,77396.98,Net 45,Bank Transfer,2023-04-30,false
199,Supply,Airport,v2,54735.37,Net 45,PayPal,2022-12-24,false
200,Supply,Engineering,v1,51543.21,Net 60,PayPal,2022-11-03,false
201,Maintenance,Public Works,v4,71885.89,Net 60,Credit Card,2023-08-29,true
202,Maintenance,Airport,v1,67192.03,Net 45,Credit Card,2022-12-15,true
203,Maintenance,Airport,v2,65346.04,Net 60,PayPal,2023-10-16,true
204,Services,Transportation,v4,99622.19,Net 30,Bank Transfer,2023-04-25,false
205,Services,Bridge and Highway,v4,23086.24,Net 45,PayPal,2022-11-08,true
206,Services,Airport,v1,21495.76,Net 60,Credit Card,2023-06-05,true
207,Construction,Airport,v2,52610.22,Net 45,Bank Transfer,2023-07-25,true
208,Construction,Engineering,v3,23372.93,Net 30,Credit Card,2023-05-03,true
209,Supply,Public Works,v3,99846.58,Net 60,Bank Transfer,2023-04-17,false
210,Construction,Airport,v1,74678.6,Net 30,Credit Card,2023-06-04,true
211,Supply,Airport,v3,62404.02,Net 60,PayPal,2023-09-11,true
212,Supply,Bridge and Highway,v1,82809.9,Net 30,Bank Transfer,2023-02-11,true
213,Services,Airport,v1,57794.89,Net 45,Credit Card,2023-04-24,false
214,Services,Engineering,v1,73779.68,Net 30,Bank Transfer,2023-03-30,true
215,Construction,Transportation,v5,40701.46,Net 60,Bank Transfer,2023-09-27,true
216,Supply,Transportation,v1,92091.76,Net 30,PayPal,2023-05-04,true
217,Services,Engineering,v1,38961.07,Net 45,Bank Transfer,2023-05-19,false
218,Construction,Engineering,v5,11921.87,Net 45,Credit Card,2022-12-25,true
219,Construction,Bridge and Highway,v5,72718.47,Net 60,Bank Transfer,2022-11-18,false
220,Maintenance,Engineering,v1,48362.7,Net 60,PayPal,2023-04-17,false
221,Maintenance,Transportation,v4,12409.64,Net 45,Credit Card,2023-08-18,false
222,Supply,Public Works,v4,69933.38,Net 60,Bank Transfer,2023-02-28,true
223,Maintenance,Transportation,v4,53485.85,Net 60,PayPal,2023-08-05,false
224,Supply,Port,v3,84103.15,Net 45,PayPal,2023-08-24,false
225,Services,Transportation,v1,30509.69,Net 60,Credit Card,2023-06-17,true
226,Construction,Transportation,v5,60056.59,Net 60,Credit Card,2023-09-17,false
227,Maintenance,Bridge and Highway,v5,86850.45,Net 30,PayPal,2023-06-09,false
228,Maintenance,Transportation,v1,22727.49,Net 45,PayPal,2023-06-06,false
229,Services,Airport,v2,67310.03,Net 60,PayPal,2023-04-05,true
230,Services,Engineering,v3,17193.75,Net 60,PayPal,2023-04-07,false
231,Construction,Public Works,v3,11230.62,Net 60,Bank Transfer,2023-07-03,true
232,Services,Transportation,v3,92984.28,Net 45,Credit Card,2023-07-19,false
233,Maintenance,Airport,v4,95764.24,Net 45,Credit Card,2023-10-19,true
234,Services,Airport,v1,83826.71,Net 45,PayPal,2023-07-24,false
235,Maintenance,Engineering,v4,79850.62,Net 30,Credit Card,2022-12-08,true
236,Construction,Public Works,v1,32463.25,Net 60,Credit Card,2023-08-18,true
237,Construction,Port,v4,54415.76,Net 60,Credit Card,2023-03-31,false
238,Supply,Engineering,v4,41088.06,Net 60,PayPal,2023-04-18,true
239,Maintenance,Transportation,v5,63422.57,Net 60,Bank Transfer,2023-03-16,true
240,Services,Port,v1,68457.38,Net 30,Credit Card,2022-11-12,false
241,Services,Port,v3,69572.68,Net 30,Credit Card,2023-02-21,true
242,Maintenance,Airport,v4,43589.11,Net 60,Bank Transfer,2023-03-16,true
243,Services,Engineering,v2,32644.53,Net 30,PayPal,2023-09-10,false
244,Maintenance,Transportation,v2,50177.47,Net 30,Credit Card,2023-03-23,true
245,Construction,Transportation,v5,90598.5,Net 30,PayPal,2023-04-08,true
246,Maintenance,Engineering,v2,28500.8,Net 30,PayPal,2023-05-13,true
247,Supply,Airport,v2,14529.99,Net 60,Bank Transfer,2023-06-18,true
248,Services,Transportation,v4,78007.85,Net 30,Bank Transfer,2023-07-09,true
249,Supply,Port,v5,28102.1,Net 60,Bank Transfer,2023-06-28,false
250,Services,Engineering,v5,58740.5,Net 60,Bank Transfer,2023-08-26,false
251,Construction,Airport,v5,32273.27,Net 45,Bank Transfer,2023-09-21,true
252,Maintenance,Transportation,v3,51249.1,Net 45,Bank Transfer,2023-08-06,false
253,Construction,Port,v1,70891.17,Net 45,Credit Card,2022-11-21,true
254,Supply,Bridge and Highway,v5,69399.02,Net 45,Bank Transfer,2023-08-22,true
255,Maintenance,Bridge and Highway,v4,34986.23,Net 60,Bank Transfer,2023-10-16,false
256,Construction,Transportation,v5,54233.38,Net 60,Credit Card,2023-05-10,true
257,Maintenance,Engineering,v3,37117.16,Net 60,PayPal,2023-07-12,true
258,Services,Public Works,v4,70549.17,Net 45,Credit Card,2023-09-26,true
259,Supply,Airport,v5,59715.91,Net 30,Bank Transfer,2023-06-07,true
260,Services,Bridge and Highway,v1,29414.18,Net 30,PayPal,2023-01-28,true
261,Supply,Engineering,v4,95692.47,Net 45,PayPal,2023-06-05,false
262,Services,Port,v3,41767.86,Net 60,Bank Transfer,2023-05-09,true
263,Supply,Engineering,v4,46126.31,Net 60,Bank Transfer,2023-09-27,true
264,Construction,Public Works,v2,70089.72,Net 60,PayPal,2023-01-06,false
265,Construction,Public Works,v2,87822.4,Net 60,Credit Card,2023-09-07,true
266,Services,Bridge and Highway,v4,76490.74,Net 30,Credit Card,2023-06-22,false
267,Maintenance,Public Works,v3,67200.34,Net 45,PayPal,2023-07-31,false
268,Supply,Airport,v5,82262.13,Net 60,Bank Transfer,2023-02-03,true
269,Maintenance,Bridge and Highway,v5,94134.49,Net 60,Bank Transfer,2023-05-09,false
270,Supply,Engineering,v1,64278.93,Net 30,Bank Transfer,2023-10-25,false
271,Services,Port,v4,50521.17,Net 45,PayPal,2023-03-27,false
272,Services,Bridge and Highway,v2,84678.22,Net 30,Bank Transfer,2023-01-27,true
273,Maintenance,Engineering,v5,39525.85,Net 60,Credit Card,2023-07-14,true
274,Construction,Engineering,v3,22833.73,Net 45,Bank Transfer,2023-08-17,true
275,Services,Bridge and Highway,v2,55289.49,Net 60,Credit Card,2022-12-12,false
276,Supply,Bridge and Highway,v3,56515.81,Net 30,PayPal,2023-08-31,true
277,Supply,Engineering,v5,39788.98,Net 60,Credit Card,2023-06-30,true
278,Services,Engineering,v5,82551.27,Net 45,PayPal,2022-12-24,true
279,Services,Port,v2,33314.58,Net 30,Bank Transfer,2023-01-27,false
280,Supply,Engineering,v4,23586.03,Net 60,Bank Transfer,2022-12-09,true
281,Construction,Engineering,v5,39326.86,Net 30,Bank Transfer,2023-01-26,false
